username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CBZHoldings;2019-02-28 18:51;0;5;"Mixing and mingling with our valued customers. #PartnersForSuccess #SwitchToTheBest #StayWithTheBest pic.twitter.com/jRcNzqYY6B";;;#PartnersForSuccess #SwitchToTheBest #StayWithTheBest;"1101163004211720193";https://twitter.com/CBZHoldings/status/1101163004211720193
khanyelwazi;2019-02-28 17:20;0;1;"We are watching everyday .";;;;"1101140005462917120";https://twitter.com/khanyelwazi/status/1101140005462917120
PMadungwe;2019-02-28 17:06;0;0;"Talk to Dpty CIPC of Heaven Army first before you release anything";;;;"1101136555211661312";https://twitter.com/PMadungwe/status/1101136555211661312
jmsondrizzy;2019-02-28 17:01;0;0;"The marathon has 5km, 10km, 21.1km, 42.2km then wheelchair 21.1km and 42.2km Registration dates: 2, 8, 9, 14, and 15 March 2019 Place: Old Georgians sports club #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101135247419285505";https://twitter.com/jmsondrizzy/status/1101135247419285505
CBZHoldings;2019-02-28 17:01;1;5;"Ladies something BIG is coming up! Watch the space!";;;;"1101135208038969344";https://twitter.com/CBZHoldings/status/1101135208038969344
TakuImbayarwo;2019-02-28 16:54;0;0;"yes i suspect that its system error because to other banks there is no such thing";;;;"1101133540643741697";https://twitter.com/TakuImbayarwo/status/1101133540643741697
CBZHoldings;2019-02-28 16:52;0;4;"#PartnersForSuccess #SwitchToTheBest #StayWithTheBest pic.twitter.com/KEP3CwoolQ";;;#PartnersForSuccess #SwitchToTheBest #StayWithTheBest;"1101133124958896128";https://twitter.com/CBZHoldings/status/1101133124958896128
TakuImbayarwo;2019-02-28 16:50;0;0;"@CBZHoldings";;@CBZHoldings;;"1101132568743895041";https://twitter.com/TakuImbayarwo/status/1101132568743895041
Besper;2019-02-28 16:33;0;6;"On 17 March 2019, I will be part of the @CBZHoldings Peter Gradwell #Marathon . My practice starts now. #SwitchToTheBest pic.twitter.com/qMlhAJiiVJ";;@CBZHoldings;#Marathon #SwitchToTheBest;"1101128360854519810";https://twitter.com/Besper/status/1101128360854519810
CBZHoldings;2019-02-28 16:29;1;5;"One of our values as CBZ #CustomerFocus as an organization we strive to bring convinience to our customers today marks one of our initiatives.... Here in the #CityofKingsandQueens #SwitchToTheBest #StayWithTheBest #PartnersForSuccess pic.twitter.com/lJDzhjOMQv";;;#CustomerFocus #CityofKingsandQueens #SwitchToTheBest #StayWithTheBest #PartnersForSuccess;"1101127259715440641";https://twitter.com/CBZHoldings/status/1101127259715440641
smokydrey10;2019-02-28 16:23;0;1;"42.2km Old Georgians sports club 2,8,9,14 and 15 March 2019 for Registration";;;;"1101125754652368903";https://twitter.com/smokydrey10/status/1101125754652368903
PMadungwe;2019-02-28 16:04;0;0;"Masoja ekudenga anenge ariko for all those vanotya kukwara";;;;"1101121059380740097";https://twitter.com/PMadungwe/status/1101121059380740097
EnockMutandwa;2019-02-28 15:24;1;2;"pic.twitter.com/uPmQ3KCizb";;;;"1101110893423849473";https://twitter.com/EnockMutandwa/status/1101110893423849473
EnockMutandwa;2019-02-28 15:22;0;1;"answer is: 3 and a half hours long. venue: old Georgians sports club";;;;"1101110472869363713";https://twitter.com/EnockMutandwa/status/1101110472869363713
vicentviyuyi;2019-02-28 15:12;0;2;"42,2 km Old Georgians sports club,Harare 02,08,09,14&15 March 2019 #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101107840087965696";https://twitter.com/vicentviyuyi/status/1101107840087965696
Tk_Dzivarashe;2019-02-28 14:59;0;1;"1. A marathon is 42.2 km long 2. Registration takes places at Old Georgians Sports Club on the following listed dates: 2 March 2019 8 March 2019 9 March 2019 14 March 2019 15 March 2019 #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101104696058630145";https://twitter.com/Tk_Dzivarashe/status/1101104696058630145
martin_chibanda;2019-02-28 14:56;0;1;"42.2 km, Old Georgians Sports Club, and 17 March 2019 #PartnerInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnerInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101103897404469248";https://twitter.com/martin_chibanda/status/1101103897404469248
CBZHoldings;2019-02-28 14:46;0;0;"All the best @PrivyMureya";;@PrivyMureya;;"1101101259313086466";https://twitter.com/CBZHoldings/status/1101101259313086466
MrBrown_MoB;2019-02-28 14:41;0;0;"It’s #Friday Eve check your DM";;;#Friday;"1101100011063046144";https://twitter.com/MrBrown_MoB/status/1101100011063046144
MufaroTaziwa;2019-02-28 14:06;0;3;"Place of registration: Old Georgians Sports Club Dates for Registration: 2 march,8 march,9 march,14 march and on the 15th of March The marathon distance: 5km, 10km 21.10km and 42.2 km wheel chair categories 21.1km and 42.2 km @CBZHoldings @5ant1t0 @tsungiev @ltnechaz";;@CBZHoldings @5ant1t0 @tsungiev @ltnechaz;;"1101091266308259843";https://twitter.com/MufaroTaziwa/status/1101091266308259843
DailyNewsZim;2019-02-28 13:50;6;9;"''The triumph of desire over reason." @CBZHoldings Choose your reason to run and take part in the first ever CBZ Peter Gradwell Marathon on the 17th of March 2019 and qualify for the Comrades Marathon and the Two Oceans Marathon! #PartnersInSport #RunTheDistance pic.twitter.com/iyTs1ydn15";;@CBZHoldings;#PartnersInSport #RunTheDistance;"1101087259275730946";https://twitter.com/DailyNewsZim/status/1101087259275730946
TawanaMalikong1;2019-02-28 13:27;0;1;"1. A marathon is 42.195kms 2. Registration Dates : 2,8,9, 14 and 15 March 2019 at Old Georgians Sports Club Harare";;;;"1101081500446011392";https://twitter.com/TawanaMalikong1/status/1101081500446011392
simbampd;2019-02-28 13:08;0;1;"I accept the challenge";;;;"1101076706872434688";https://twitter.com/simbampd/status/1101076706872434688
paulxmagireta;2019-02-28 12:45;0;1;"Answer 1. 42.2 kilometres Answer 2. Old Georgians Sports Club on 17 March 2019";;;;"1101070883580452864";https://twitter.com/paulxmagireta/status/1101070883580452864
anitabeker4;2019-02-28 12:41;1;5;"Marathon : 42,195km Registration taking place at Old Georgian sports club ,from 2 to 15 march.";;;;"1101069810455203840";https://twitter.com/anitabeker4/status/1101069810455203840
CBZHoldings;2019-02-28 12:35;0;4;"Something BIG is happening in #CityofKingsandQueens today.... #CBZCustomerFocus #SwitchToTheBest #StayWithTheBest pic.twitter.com/MwxQ9JtNTv";;;#CityofKingsandQueens #CBZCustomerFocus #SwitchToTheBest #StayWithTheBest;"1101068357284048898";https://twitter.com/CBZHoldings/status/1101068357284048898
blesschinyoka;2019-02-28 12:32;0;1;"42.2";;;;"1101067680252076032";https://twitter.com/blesschinyoka/status/1101067680252076032
carolchelsy;2019-02-28 12:31;0;1;"42,2km ,old Georgians sports club,17 march #partnerslnsport #runthedistance";;;#partnerslnsport #runthedistance;"1101067285287063553";https://twitter.com/carolchelsy/status/1101067285287063553
acaprophessor;2019-02-28 12:31;0;0;"A Marathon is 42,195km, the registration is starting on 2nd day of March 2019 at the Old Georgians Sports Club.";;;;"1101067279570227200";https://twitter.com/acaprophessor/status/1101067279570227200
anitabeker4;2019-02-28 12:25;0;1;"Made an error there...marathon is 42,195kilometres***";;;;"1101065889489829888";https://twitter.com/anitabeker4/status/1101065889489829888
clemencemuk;2019-02-28 12:22;0;1;"1. The marathon is 42.2 km long 2. Registration takes places at Old Georgians Sports Club on the following listed dates: 2 March 2019 8 March 2019 9 March 2019 14 March 2019 15 March 2019";;;;"1101064998367961088";https://twitter.com/clemencemuk/status/1101064998367961088
yaunoda;2019-02-28 12:14;0;1;"marathon yakareba 42.2km tinokwanisa kuregister pakati pe misi iyi, 2,8,9,14, kana 15 Kurume 2019 tozomhanya hedu musi wa 17 Kurume 2019 #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101063097131913216";https://twitter.com/yaunoda/status/1101063097131913216
LeonardMatimise;2019-02-28 12:10;0;1;"42km";;;;"1101061957032071168";https://twitter.com/LeonardMatimise/status/1101061957032071168
CBZHoldings;2019-02-28 11:58;0;0;"Good day no it doesn't have another name code is 033. Please DM us your contact details to assist further";;;;"1101059026991960064";https://twitter.com/CBZHoldings/status/1101059026991960064
e_lizabethgori;2019-02-28 11:55;0;1;"Marathon distance: 42.2km Registration venue and dates: Old Georgians Sports Club on 2, 8, 9 and 15 March 2019";;;;"1101058303545823232";https://twitter.com/e_lizabethgori/status/1101058303545823232
Briantharocksta;2019-02-28 11:53;1;1;"A marathon is 42.2kms long Place of registration is Old Georgians Sports Club Registration dates are 2 March 2019, 8 March 2019, 9 March 2019, 14 March 2019 and 15 March 2019. #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101057795787575296";https://twitter.com/Briantharocksta/status/1101057795787575296
CBZHoldings;2019-02-28 11:50;0;0;"Sincere apologies we will be contacting you shortly";;;;"1101057154541387776";https://twitter.com/CBZHoldings/status/1101057154541387776
gunundu_terence;2019-02-28 11:50;0;2;"You definitely did well.";;;;"1101057124652724224";https://twitter.com/gunundu_terence/status/1101057124652724224
tkbembz;2019-02-28 11:50;0;1;"21.1 km and 42.2 km on 17 March 2019 at Old Georgian Sport Club";;;;"1101057054142283778";https://twitter.com/tkbembz/status/1101057054142283778
khanyelwazi;2019-02-28 11:48;1;2;"The official distance is 42.195 The #CBZPeterGradwellMarathon registration is taking place at Old Georgians Sports Club. #PartnersInsport #RunTheDistance .";;;#CBZPeterGradwellMarathon #PartnersInsport #RunTheDistance;"1101056579988873216";https://twitter.com/khanyelwazi/status/1101056579988873216
pmahati;2019-02-28 11:48;1;1;"Marathon is 42.2kms Registration will be done at Old Georgians Sports Club on 2, 8, 9 and 15 March 2019";;;;"1101056538536488960";https://twitter.com/pmahati/status/1101056538536488960
CBZHoldings;2019-02-28 11:48;0;0;"Good day you can use *230#";;;#;"1101056479921082368";https://twitter.com/CBZHoldings/status/1101056479921082368
kevii007;2019-02-28 11:40;1;2;"Place of registration: Old Georgians Sports Club Dates for Registration: 2 march,8 march,9 march,14 march and on the 15th of March The marathon distance: 42.2km #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101054537329201153";https://twitter.com/kevii007/status/1101054537329201153
calkmachingauta;2019-02-28 11:36;1;2;"Answer 1. 42.195 kilometres Answer 2. Old Georgians Sports Club on 17 March 2019";;;;"1101053521368092672";https://twitter.com/calkmachingauta/status/1101053521368092672
SMOOVEY4;2019-02-28 11:35;1;2;"42.2km Old Georgians sports club 17 March 2019";;;;"1101053215045500928";https://twitter.com/SMOOVEY4/status/1101053215045500928
gmuchemwa81;2019-02-28 11:34;1;2;"The marathon is 42.2 KM Held @: Old Georgians Sports club On: 17 March 2019";;@;;"1101053130807087106";https://twitter.com/gmuchemwa81/status/1101053130807087106
CBZHoldings;2019-02-28 11:34;0;1;"Chief please DM its Friday";;;;"1101053112415068160";https://twitter.com/CBZHoldings/status/1101053112415068160
StarfmZimbabwe;2019-02-28 11:34;4;14;"The new date for the @CBZHoldings Marathon is OUT!!!! Choose your reason to run and take part in the first ever CBZ Peter Gradwell Marathon on the 17th of March 2019 and qualify for the Comrades Marathon and the Two Oceans Marathon! #PartnersInSport #RunTheDistance pic.twitter.com/f4U9Ayw5eO";;@CBZHoldings;#PartnersInSport #RunTheDistance;"1101053064566501377";https://twitter.com/StarfmZimbabwe/status/1101053064566501377
lionel_yde;2019-02-28 11:33;1;5;"1} The marathon has an official distance of 42.2km 2} Old Georgians Sports Club 17 March 2019 #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101052683421663242";https://twitter.com/lionel_yde/status/1101052683421663242
nxumalokhanyie;2019-02-28 11:31;0;1;"A marathon is 42.2 KM Where: Old Georgians Sports club When: 17 March 2019";;;;"1101052325521698817";https://twitter.com/nxumalokhanyie/status/1101052325521698817
CBZHoldings;2019-02-28 11:29;0;0;"Hi Anorld, how are you? The race starts at 0530hrs.";;;;"1101051647747416066";https://twitter.com/CBZHoldings/status/1101051647747416066
CBZHoldings;2019-02-28 11:27;3;16;"Do you feel like winning? Simply answer the following questions and be our random lucky winner: How long is a marathon? Where and when is the CBZ Peter Gradwell Marathon registration taking place? #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101051269073043456";https://twitter.com/CBZHoldings/status/1101051269073043456
PrivyMureya;2019-02-28 11:06;0;1;"pic.twitter.com/tpXvOOyOQ0";;;;"1101046015510093824";https://twitter.com/PrivyMureya/status/1101046015510093824
PrivyMureya;2019-02-28 11:05;0;2;"Done and waiting for the results this afternoon. Hope I did well.";;;;"1101045647866822656";https://twitter.com/PrivyMureya/status/1101045647866822656
Reform_Zimbabwe;2019-02-28 10:33;0;0;"@CBZHoldings ko nhai guys asi Sapphire branch ine rimwe Zita ratisingazive. Coz Iri kushaikwa pama online funds transfer";;@CBZHoldings;;"1101037650838986753";https://twitter.com/Reform_Zimbabwe/status/1101037650838986753
arnoe_peezy;2019-02-28 10:28;0;1;"What time is the race on the 17th of March?";;;;"1101036343428333568";https://twitter.com/arnoe_peezy/status/1101036343428333568
ChikandaJnr;2019-02-28 10:22;0;0;"@CBZHoldings @StanbicBankZW @StarfmZimbabwe @Barclays @stewardbank @DStvZimbabwe @matigary @TrevorNcube @ShingiMunyeza https:// twitter.com/ChikandaJnr/st atus/1101033018062487553 …";;@CBZHoldings @StanbicBankZW @StarfmZimbabwe @Barclays @stewardbank @DStvZimbabwe @matigary @TrevorNcube @ShingiMunyeza;;"1101035016191176704";https://twitter.com/ChikandaJnr/status/1101035016191176704
CBZHoldings;2019-02-28 10:17;11;33;"Choose your reason to run and take part in the first ever CBZ Peter Gradwell Marathon on the 17th of March 2019 and qualify for the Comrades Marathon and the Two Oceans Marathon! #PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon pic.twitter.com/OXECCxVtyZ";;;#PartnersInSport #RunTheDistance #CBZPeterGradwellMarathon;"1101033574600458240";https://twitter.com/CBZHoldings/status/1101033574600458240
CharlesDawa1;2019-02-28 09:43;0;0;"0772923258/0714816305 dawacharles@gmail.com";;@gmail;;"1101024981281112065";https://twitter.com/CharlesDawa1/status/1101024981281112065
263Chat;2019-02-28 09:37;1;4;"Equip your business with the tools you need. Leases available for new motor vehicles, agricultural equipment, industrial machinery, office equipment and other industrial equipment. @CBZHoldings #PartnersForSuccess #SwitchToTheBest #263Chat pic.twitter.com/qltTfyyzkz";;@CBZHoldings;#PartnersForSuccess #SwitchToTheBest #263Chat;"1101023664697274368";https://twitter.com/263Chat/status/1101023664697274368
CBZHoldings;2019-02-28 09:11;0;1;"How are you Lwazi? May you kindly DM us your Policy details and Mobil number so that we can contact you.";;;;"1101016994378379264";https://twitter.com/CBZHoldings/status/1101016994378379264
CBZHoldings;2019-02-28 09:08;0;0;"Hello Sir Paulan, how are you. We have DM you the details , please check.";;;;"1101016356852559872";https://twitter.com/CBZHoldings/status/1101016356852559872
MukandiCosmas;2019-02-28 07:57;0;0;"Good day I paid off my loan end of January 2019. May you check why the debits have proceeded to this month. Mukandi cosmas";;;;"1100998351720464384";https://twitter.com/MukandiCosmas/status/1100998351720464384
